kobis_movie_code,kobis_title,kobis_nation_filter,kobis_open_date,kobis_audience_cumulative,kobis_sales_krw_cumulative,tmdb_id,tmdb_title,tmdb_release_date,tmdb_count,tmdb_mean_10,tmdb_mean_5_rescaled,service_movie_id,movieId,ml_year,ml_count,ml_mean_5,audience_per_tmdb_vote,tmdb_votes_per_million_audience,audience_band,kobis_open_year,ml_halfstar_sum,ml_halfstar_square_sum,ml_within_film_sample_sd_5,ml_within_film_sd_supported
20180290,아쿠아맨,F,2018-12-19,5041187,44145008504,297802.0,아쿠아맨,2018-12-07,15176.0,6.9,3.45,58809.0,143347.0,2018.0,2600.0,3.1117307692307694,332.18153663679493,3010.402113629191,"500만~1,000만 미만",2018,16181,111997,1.0423491780491723,True
20151225,인사이드 아웃,F,2015-07-09,4972640,38055237936,150540.0,인사이드 아웃,2015-06-17,23838.0,7.906,3.953,44851.0,134853.0,2015.0,21483.0,3.9099753293301682,208.6013927342898,4793.831847871554,300만~500만 미만,2015,167996,1393410,0.9630157446312196,True
20175222,킹스맨: 골든 서클,F,2017-09-27,4945484,40987484736,343668.0,킹스맨: 골든 서클,2017-09-20,11343.0,6.941,3.4705,62108.0,176101.0,2017.0,3771.0,3.4197825510474673,435.9943577536807,2293.6076630720067,300만~500만 미만,2017,25792,190934,0.9815248546198754,True
20228555,더 퍼스트 슬램덩크,F,2023-01-04,4921209,51557295105,783675.0,더 퍼스트 슬램덩크,2022-12-03,562.0,7.757,3.8785,82983.0,283149.0,2022.0,6.0,3.75,8756.599644128113,114.19957981869902,300만~500만 미만,2023,45,347,0.689202437604511,True
20151383,마션,F,2015-10-08,4887144,39702034175,286217.0,마션,2015-09-30,21755.0,7.707,3.8535,57694.0,134130.0,2015.0,28104.0,4.024782949046399,224.64463341760515,4451.475135580208,300만~500만 미만,2015,226225,1895557,0.8143289550374526,True
20175121,토르: 라그나로크,F,2017-10-25,4858572,39261266595,284053.0,토르: 라그나로크,2017-10-02,22438.0,7.58,3.79,57443.0,122916.0,2017.0,13286.0,3.8786316423302725,216.53320260272753,4618.22938921148,300만~500만 미만,2017,103063,851509,0.9894263543059812,True
20126077,어메이징 스파이더맨,F,2012-06-28,4853273,41165656235,1930.0,어메이징 스파이더맨,2012-06-23,19050.0,6.76,3.38,1256.0,95510.0,2012.0,9198.0,3.2349423787779954,254.76498687664042,3925.186157877375,300만~500만 미만,2012,59510,424868,1.040721887086468,True
20175771,라이온 킹,F,2019-07-17,4743295,41519732430,420818.0,라이온 킹,2019-07-12,10887.0,7.091,3.5455,67977.0,203222.0,2019.0,1207.0,3.0405965202982603,435.6843023789841,2295.239912339418,300만~500만 미만,2019,7340,50574,1.109476282149029,True
20155501,주토피아,F,2016-02-17,4711015,37147956842,269149.0,주토피아,2016-02-11,18487.0,7.765,3.8825,56120.0,152081.0,2016.0,14431.0,3.850460813526436,254.82852815491967,3924.207416023936,300만~500만 미만,2016,111132,903210,0.9061197357079063,True
20148807,엣지 오브 투모로우,F,2014-06-04,4706213,38786998201,137113.0,엣지 오브 투모로우,2014-05-27,15458.0,7.643,3.8215,43500.0,111759.0,2014.0,19760.0,3.9581983805668015,304.4516108164057,3284.594216198884,300만~500만 미만,2014,156428,1292104,0.8247239763983013,True
20162365,신비한 동물사전,F,2016-11-16,4669702,39365960288,259316.0,신비한 동물사전,2016-11-16,19950.0,7.309,3.6545,55023.0,135143.0,2016.0,8005.0,3.614615865084322,234.07027568922305,4272.221225251633,300만~500만 미만,2016,57870,449046,0.9790783654796313,True
20080653,쿵푸 팬더,F,2008-06-05,4654267,29998156500,9502.0,쿵푸팬더,2008-06-04,12956.0,7.337,3.6685,3631.0,59784.0,2008.0,16390.0,3.6194020744356314,359.2364155603581,2783.6821566102676,300만~500만 미만,2008,118644,922386,0.984544984585329,True
20070056,스파이더맨 3,F,2007-05-01,4582342,29453324000,559.0,스파이더맨 3,2007-05-01,15714.0,6.48,3.24,435.0,52722.0,2007.0,11399.0,2.872401087814721,291.60888379788724,3429.2508066835694,300만~500만 미만,2007,65485,429057,1.0767468935662512,True
20081169,맘마미아!,F,2008-09-03,4579143,29693828850,11631.0,맘마미아!,2008-07-03,7156.0,6.962,3.481,5347.0,60397.0,2008.0,4208.0,3.102899239543726,639.90259921744,1562.7378310745046,300만~500만 미만,2008,26114,186422,1.203250552425761,True
20070057,캐리비안의 해적: 세상의 끝에서,F,2007-05-23,4569391,29122818500,285.0,캐리비안의 해적: 세상의 끝에서,2007-05-19,15784.0,7.278,3.639,239.0,53125.0,2007.0,15453.0,3.390636122435773,289.4951216421693,3454.2896416612193,300만~500만 미만,2007,104791,781395,1.0701112899378624,True
20111009,해리 포터와 죽음의 성물2,F,2011-07-13,4446294,34951269260,12445.0,해리 포터와 죽음의 성물 2,2011-07-12,22382.0,8.08,4.04,5776.0,88125.0,2011.0,20227.0,3.891531121767934,198.65490125994103,5033.855161174677,300만~500만 미만,2011,157428,1308816,1.0161851307573124,True
20090933,아이언맨 2,F,2010-04-29,4426968,32659489520,10138.0,아이언맨 2,2010-04-28,22859.0,6.854,3.427,4125.0,77561.0,2010.0,17099.0,3.422510088309258,193.66411479067327,5163.579226233394,300만~500만 미만,2010,117043,870703,1.0083673178644519,True
20147669,엑스맨: 데이즈 오브 퓨처 패스트,F,2014-05-22,4313871,34654558766,127585.0,엑스맨: 데이즈 오브 퓨처 패스트,2014-05-15,16612.0,7.535,3.7675,41872.0,111362.0,2014.0,13151.0,3.692837046612425,259.68402359739946,3850.8337407400454,300만~500만 미만,2014,97129,765653,0.9581535335740551,True
20080396,아이언맨,F,2008-04-30,4306392,27941118520,1726.0,아이언맨,2008-04-30,28751.0,7.664,3.832,1109.0,59315.0,2008.0,36468.0,3.815139300208402,149.78233800563459,6676.354591035837,300만~500만 미만,2008,278261,2247827,0.9242946836951691,True
20081056,다크 나이트,F,2008-08-06,4283639,28786695189,155.0,다크 나이트,2008-07-16,36614.0,8.535,4.2675,123.0,58559.0,2008.0,59334.0,4.173349175851957,116.99456492052221,8547.40560537431,300만~500만 미만,2008,495243,4324613,0.8970225586981938,True
20060319,박물관이 살아있다!,F,2006-12-21,4244803,24399290200,1593.0,박물관이 살아있다!,2006-12-20,11175.0,6.6,3.3,1024.0,46972.0,2006.0,8711.0,3.068763632189186,379.8481431767338,2632.6310078465362,300만~500만 미만,2006,53464,361900,0.984425828464118,True
20135661,어메이징 스파이더맨 2,F,2014-04-23,4168353,34869101800,102382.0,어메이징 스파이더맨 2,2014-04-16,14692.0,6.56,3.28,37423.0,110553.0,2014.0,4304.0,3.012546468401487,283.71583174516746,3524.6535022345756,300만~500만 미만,2014,25932,176824,1.0935046318599728,True
20080996,미이라 3:황제의 무덤,F,2008-07-30,4090885,26217311000,1735.0,미이라 3: 황제의 무덤,2008-07-01,4917.0,5.521,2.7605,1130.0,60937.0,2008.0,2191.0,2.649703331811958,831.9880008135042,1201.9404114268673,300만~500만 미만,2008,11611,71841,1.0848473383680473,True
20232631,미션 임파서블: 데드 레코닝 PART ONE,F,2023-07-12,4022291,40430706769,575264.0,미션 임파서블: 데드 레코닝 PART ONE,2023-07-08,5340.0,7.502,3.751,76785.0,288265.0,2023.0,424.0,3.768867924528302,753.2380149812734,1327.6016081382475,300만~500만 미만,2023,3196,25250,0.8277815871576812,True
20148973,혹성탈출: 반격의 서막,F,2014-07-10,4002560,31514053095,119450.0,혹성탈출: 반격의 서막,2014-07-08,12472.0,7.343,3.6715,40514.0,112623.0,2014.0,7168.0,3.55908203125,320.9236690186017,3116.0057563159576,300만~500만 미만,2014,51023,390449,0.9751144340987784,True
20151803,쿵푸팬더3,F,2016-01-28,3984814,31340813156,140300.0,쿵푸팬더 3,2016-01-23,6756.0,6.94,3.47,43576.0,149406.0,2016.0,2850.0,3.531052631578947,589.8185316755477,1695.436725528469,300만~500만 미만,2016,20127,154177,1.0277821767841424,True
20161872,너의 이름은.,F,2017-01-04,3979592,32693376297,372058.0,너의 이름은.,2016-07-01,12953.0,8.485,4.2425,64509.0,163134.0,2016.0,3764.0,4.143597236981934,307.2332278236702,3254.856276723845,300만~500만 미만,2017,31193,269939,0.8716663375030756,True
20147790,캡틴 아메리카: 윈터 솔져,F,2014-03-26,3964965,31728426385,100402.0,캡틴 아메리카: 윈터 솔져,2014-03-20,20417.0,7.654,3.827,37585.0,110102.0,2014.0,13830.0,3.6850325379609545,194.1991967478082,5149.351885830013,300만~500만 미만,2014,101928,807978,1.0129861027014369,True
20144741,매드 맥스: 분노의 도로,F,2015-05-14,3950169,34094583006,76341.0,매드 맥스: 분노의 도로,2015-05-13,24543.0,7.637,3.8185,31381.0,122882.0,2015.0,21315.0,3.868707482993197,160.9489060017113,6213.151892994958,300만~500만 미만,2015,164923,1367973,1.038207593221467,True
20060146,캐리비안의 해적 : 망자의 함,F,2006-07-06,3911617,23832939000,58.0,캐리비안의 해적: 망자의 함,2006-07-06,17536.0,7.391,3.6955,37.0,45722.0,2006.0,21481.0,3.4652716353987243,223.0621008211679,4483.056495561809,300만~500만 미만,2006,148875,1117817,1.000653711842691,True
20177221,베놈,F,2018-10-03,3888096,34100211207,335983.0,베놈,2018-09-28,17545.0,6.824,3.412,61362.0,192389.0,2018.0,3263.0,3.257585044437634,221.60706754060985,4512.491461116187,300만~500만 미만,2018,21259,150969,0.9773256735341808,True
20167904,라라랜드,F,2016-12-07,3802166,31494217978,313369.0,라라랜드,2016-12-01,18434.0,7.9,3.95,59664.0,164909.0,2016.0,7231.0,3.7294979947448486,206.2583270044483,4848.289106788078,300만~500만 미만,2016,53936,436314,1.0843663387118065,True
20176848,데드풀 2,F,2018-05-16,3784602,34185664639,383498.0,데드풀 2,2018-05-15,19609.0,7.488,3.744,65027.0,187593.0,2018.0,9815.0,3.782883341823739,193.00331480442654,5181.258161360164,300만~500만 미만,2018,74258,597966,0.9595881912480994,True
20149629,비긴 어게인,F,2014-08-13,3752677,30033481921,198277.0,비긴 어게인,2014-06-27,4063.0,7.232,3.616,49685.0,111622.0,2013.0,1981.0,3.754416961130742,923.622200344573,1082.6937676757154,300만~500만 미만,2014,14875,116863,0.8078759566970318,True
20070063,해리 포터와 불사조 기사단,F,2007-07-11,3702538,23010956770,675.0,해리 포터와 불사조 기사단,2007-07-08,21173.0,7.673,3.8365,544.0,54001.0,2007.0,21073.0,3.754947088691691,174.87073159212204,5718.509843788233,300만~500만 미만,2007,158256,1274092,1.007789205850326,True
20166488,미이라,F,2017-06-06,3689325,30504689978,282035.0,미이라,2017-06-06,7771.0,5.521,2.7605,57257.0,170827.0,2017.0,1256.0,2.604697452229299,474.7555012224939,2106.3473670657913,300만~500만 미만,2017,6543,39763,1.0635137900839287,True
20167542,분노의 질주: 더 익스트림,F,2017-04-12,3659683,30044577348,337339.0,분노의 질주: 더 익스트림,2017-04-12,10964.0,6.851,3.4255,61596.0,170875.0,2017.0,1561.0,3.1947469570787956,333.7908609996352,2995.88789520841,300만~500만 미만,2017,9974,72062,1.1556153109169462,True
20196850,분노의 질주: 홉스&쇼,F,2019-08-14,3657627,32242734793,384018.0,분노의 질주: 홉스 & 쇼,2019-07-31,7903.0,6.824,3.412,65056.0,203519.0,2019.0,960.0,3.1234375,462.8150069593825,2160.6905242114626,300만~500만 미만,2019,5997,41335,1.0047450800897442,True
20152022,인턴,F,2015-09-24,3611168,28522216348,257211.0,인턴,2015-09-23,7470.0,7.226,3.613,55230.0,140110.0,2015.0,4934.0,3.6719700040535064,483.4227576974565,2068.582796480252,300만~500만 미만,2015,36235,283969,0.9514180579606967,True
20112173,리얼 스틸,F,2011-10-12,3579899,26567842000,39254.0,리얼 스틸,2011-09-28,9509.0,7.141,3.5705,17782.0,90249.0,2011.0,3982.0,3.290431943746861,376.47481333473553,2656.2201894522723,300만~500만 미만,2011,26205,188465,1.002805090733836,True
20179985,코코,F,2018-01-11,3534618,27962691905,354912.0,코코,2017-10-27,21354.0,8.197,4.0985,63268.0,177765.0,2017.0,9638.0,4.018624195891264,165.52486653554368,6041.388348047794,300만~500만 미만,2018,77463,654157,0.9049405489877174,True
20050310,해리 포터와 불의 잔,F,2005-12-01,3499259,22097745900,674.0,해리 포터와 불의 잔,2005-11-16,22575.0,7.802,3.901,543.0,40815.0,2005.0,26211.0,3.7621418488420892,155.0059357696567,6451.365846312033,300만~500만 미만,2005,197219,1585885,0.9861367041440318,True
20050324,킹콩,F,2005-12-14,3468785,21468338672,254.0,킹콩,2005-12-12,8698.0,6.902,3.451,214.0,41569.0,2005.0,10934.0,3.187259923175416,398.80259829845943,2507.506230567764,300만~500만 미만,2005,69699,488837,1.0091883418063916,True
20135428,어바웃 타임,F,2013-12-05,3455557,25372276300,122906.0,어바웃 타임,2013-09-04,9477.0,7.904,3.952,41064.0,104374.0,2013.0,7969.0,3.9705734722047934,364.6256199219162,2742.539046527087,300만~500만 미만,2013,63283,530221,0.9319430003641391,True
20184047,토이 스토리 4,F,2019-06-20,3400623,28763352540,301528.0,토이 스토리 4,2019-06-19,10944.0,7.465,3.7325,59146.0,201588.0,2019.0,2802.0,3.589043540328337,310.7294407894737,3218.233835388398,300만~500만 미만,2019,20113,154285,0.9405828247569717,True
20113885,맨 인 블랙 3,F,2012-05-24,3379762,27301520070,41154.0,맨 인 블랙 3,2012-05-23,11172.0,6.547,3.2735,18550.0,94777.0,2012.0,7712.0,3.34426867219917,302.5207662012173,3305.558202027243,300만~500만 미만,2012,51582,375346,0.9917613335735174,True
20173403,슈퍼배드 3,F,2017-07-26,3326109,24226551419,324852.0,슈퍼배드 3,2017-06-15,7770.0,6.47,3.235,60949.0,172547.0,2017.0,1319.0,3.12054586808188,428.07065637065637,2336.062949229866,300만~500만 미만,2017,8232,57216,1.0524316834776946,True
20153781,데드풀,F,2016-02-17,3322773,27633406151,293660.0,데드풀,2016-02-09,33242.0,7.626,3.813,58767.0,122904.0,2016.0,23147.0,3.8502829740355122,99.95707237831658,10004.294605740446,300만~500만 미만,2016,178245,1467805,1.0141231501630055,True
20139221,그래비티,F,2013-10-17,3313307,32738315110,49047.0,그래비티,2013-10-03,16625.0,7.174,3.587,22615.0,104841.0,2013.0,18126.0,3.59748427672956,199.29666165413533,5017.645512474395,300만~500만 미만,2013,130416,1007040,0.973447348218056,True
20143580,분노의 질주: 더 세븐,F,2015-04-01,3248904,26466421694,168259.0,분노의 질주: 더 세븐,2015-04-01,11464.0,7.2,3.6,46699.0,130634.0,2015.0,3520.0,3.3197443181818183,283.400558269365,3528.5745592975354,300만~500만 미만,2015,23371,175913,1.2138934480335772,True
20141384,터미네이터 제니시스,F,2015-07-02,3240370,26556715129,87101.0,터미네이터 제니시스,2015-06-23,9148.0,5.959,2.9795,34656.0,120799.0,2015.0,3094.0,2.979961215255333,354.2162221250547,2823.134395146233,300만~500만 미만,2015,18440,124304,1.0789640700162255,True
20226431,오펜하이머,F,2023-08-15,3238225,34450632556,872585.0,오펜하이머,2023-07-19,12412.0,8.022,4.011,85027.0,287699.0,2023.0,1152.0,4.082899305555555,260.89469867869803,3832.964046661365,300만~500만 미만,2023,9407,79599,0.7775259367892855,True
20050144,아일랜드,F,2005-07-21,3217826,20357393500,1635.0,아일랜드,2005-07-21,6039.0,6.697,3.3485,1056.0,34319.0,2005.0,9298.0,3.404388040438804,532.8408676933267,1876.7329246516126,300만~500만 미만,2005,63308,463246,0.9304639990441725,True
20110294,캐리비안의 해적: 낯선 조류,F,2011-05-19,3130046,27279967500,1865.0,캐리비안의 해적: 낯선 조류,2011-05-15,15206.0,6.573,3.2865,1204.0,86880.0,2011.0,7972.0,3.224849473156046,205.84282520057872,4858.075568218486,300만~500만 미만,2011,51417,369777,1.0938983679317136,True
20150203,나우 유 씨 미 2,F,2016-07-13,3100113,25116690113,291805.0,나우 유 씨 미 2,2016-06-02,11779.0,6.824,3.412,58243.0,159093.0,2016.0,4622.0,3.4558632626568584,263.18982935733084,3799.5389200329146,300만~500만 미만,2016,31946,242048,1.0721127218201834,True
20218256,이터널스,F,2021-11-03,3050514,31731747450,524434.0,이터널스,2021-11-03,9383.0,6.757,3.3785,74496.0,260665.0,2021.0,1022.0,2.8943248532289627,325.1107321752105,3075.8750820353557,300만~500만 미만,2021,5916,38344,1.0017551121651433,True
20170982,캐리비안의 해적: 죽은 자는 말이 없다,F,2017-05-24,3049894,24975495122,166426.0,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-23,13029.0,6.664,3.332,46910.0,122896.0,2017.0,3064.0,3.1969647519582245,234.08504106224575,4271.951746519715,300만~500만 미만,2017,19591,141029,1.1343596069971302,True
20138355,토르: 다크 월드,F,2013-10-30,3040115,22527732000,76338.0,토르: 다크 월드,2013-10-30,18678.0,6.508,3.254,31328.0,106072.0,2013.0,8247.0,3.185643264217291,162.76448227861655,6143.846532121318,300만~500만 미만,2013,52544,371360,1.0532038920986362,True
20183361,인크레더블 2,F,2018-07-18,3033105,24555055588,260513.0,인크레더블 2,2018-06-14,13915.0,7.453,3.7265,55253.0,187541.0,2018.0,6303.0,3.648183404727907,217.97376931369027,4587.707975820158,300만~500만 미만,2018,45989,356565,0.9129952084822469,True
20060117,다빈치 코드,F,2006-05-18,3022377,18869739800,591.0,다빈치 코드,2006-05-17,10285.0,6.735,3.3675,464.0,45447.0,2006.0,13183.0,3.1727983008419933,293.8626154594069,3402.9507238838833,300만~500만 미만,2006,83654,585822,1.021200897101585,True
20090379,해리 포터와 혼혈 왕자,F,2009-07-15,3013595,20913886000,767.0,해리 포터와 혼혈왕자,2009-07-15,21145.0,7.682,3.841,606.0,69844.0,2009.0,21033.0,3.8167879047211524,142.52045400803974,7016.5367277288415,300만~500만 미만,2009,160557,1311255,1.0088930875081967,True
20136962,레드: 더 레전드,F,2013-07-18,3004649,21511371970,146216.0,레드: 더 레전드,2013-07-18,4413.0,6.531,3.2655,44310.0,103810.0,2013.0,2504.0,3.4554712460063897,680.8631316564695,1468.7239674251468,300만~500만 미만,2013,17305,129391,0.9892116911197862,True
20131248,드래곤 길들이기 2,F,2014-07-23,3000115,23980525189,82702.0,드래곤 길들이기 2,2014-06-05,10653.0,7.7,3.85,33125.0,112175.0,2014.0,7656.0,3.725052246603971,281.62160893644983,3550.8638835511306,300만~500만 미만,2014,57038,453420,0.9644385593164836,True
20191951,블랙 위도우,F,2021-07-07,2962088,29996075620,497698.0,블랙 위도우,2021-07-07,11579.0,7.151,3.5755,72489.0,242774.0,2021.0,1609.0,3.1721566190180237,255.81552811123586,3909.0668474400486,300만 미만,2021,10208,70354,0.9323553255423432,True
20050113,미스터 & 미세스 스미스,F,2005-06-16,2961173,18886452500,787.0,미스터 & 미세스 스미스,2005-06-07,11466.0,6.695,3.3475,626.0,33679.0,2005.0,17358.0,3.241905749510312,258.2568463282749,3872.114192585168,300만 미만,2005,112546,797846,0.9905277532911991,True
20185046,서치,F,2018-08-29,2951700,25295502445,489999.0,서치,2018-08-24,4351.0,7.565,3.7825,72267.0,190555.0,2018.0,2005.0,3.7640897755610974,678.3957710871064,1474.0657925940984,300만 미만,2018,15094,119222,0.8352018365070745,True
20150523,엑스맨: 아포칼립스,F,2016-05-25,2938818,24467887950,246655.0,엑스맨: 아포칼립스,2016-05-18,14069.0,6.527,3.2635,53755.0,122924.0,2016.0,4733.0,3.171350095077118,208.8860615537707,4787.298839193172,300만 미만,2016,30020,210530,1.031061861128356,True
20070033,300,F,2007-03-14,2929184,18681491500,1271.0,300,2007-03-07,15054.0,7.209,3.6045,860.0,51662.0,2007.0,24833.0,3.5482221237868963,194.57845091005711,5139.315249571212,300만 미만,2007,176226,1360958,1.0541669129825113,True
20070551,황금 나침반,F,2007-12-18,2907002,18336916000,2268.0,황금나침반,2007-12-04,4921.0,6.087,3.0435,1482.0,56171.0,2007.0,4095.0,3.058363858363858,590.7339971550498,1692.8092928728636,300만 미만,2007,25048,170380,1.0239023025758305,True
20101224,해리 포터와 죽음의 성물1,F,2010-12-15,2896646,20704263000,12444.0,해리 포터와 죽음의 성물 1,2010-11-17,20746.0,7.7,3.85,5766.0,81834.0,2010.0,20969.0,3.831036291668654,139.62431312060156,7162.07641527477,300만 미만,2010,160666,1317760,1.0168684483794903,True
20100370,솔트,F,2010-07-29,2870228,21362092000,27576.0,솔트,2010-07-21,6053.0,6.417,3.2085,12673.0,79293.0,2010.0,5686.0,3.233380232149138,474.1827193127375,2108.891697802405,300만 미만,2010,36770,259976,0.9879043704710465,True
20155702,앤트맨,F,2015-09-03,2847913,23601275937,102899.0,앤트맨,2015-07-14,21199.0,7.067,3.5335,37498.0,122900.0,2015.0,10595.0,3.5421897121283625,134.34185574791263,7443.6964893239365,300만 미만,2015,75059,568485,0.9311102622321794,True
20140226,호빗: 다섯 군대 전투,F,2014-12-17,2841382,24318975775,122917.0,호빗: 다섯 군대 전투,2014-12-10,15711.0,7.338,3.669,40997.0,118696.0,2014.0,8616.0,3.473885793871866,180.85303290688054,5529.351562021579,300만 미만,2014,59862,460598,1.13880655084954,True
20206061,쥬라기 월드: 도미니언,F,2022-06-01,2837410,29237071310,507086.0,쥬라기 월드: 도미니언,2022-06-01,7256.0,6.594,3.297,73222.0,274195.0,2022.0,507.0,2.5473372781065087,391.0432745314223,2557.2617281252974,300만 미만,2022,2583,15223,1.0096998980104825,True
20125048,호빗: 뜻밖의 여정,F,2012-12-13,2830614,23563723316,49051.0,호빗: 뜻밖의 여정,2012-12-12,20019.0,7.381,3.6905,22713.0,98809.0,2012.0,16149.0,3.6211220509009845,141.39637344522703,7072.317172175366,300만 미만,2012,116955,918697,1.0534420876964006,True
20070116,슈렉3,F,2007-06-06,2826957,17898427500,810.0,슈렉 3,2007-05-17,9971.0,6.3,3.15,644.0,53121.0,2007.0,6368.0,2.886463567839196,283.5179019155551,3527.1141372153875,300만 미만,2007,36762,242584,1.091819831715202,True
20164621,덩케르크,F,2017-07-20,2823120,24961181348,374720.0,덩케르크,2017-07-19,17935.0,7.451,3.7255,64345.0,174055.0,2017.0,8681.0,3.789194793226587,157.40841929188738,6352.900337215563,300만 미만,2017,65788,525574,0.881957295929828,True
20140431,메이즈 러너,F,2014-09-18,2812427,21489367677,198663.0,메이즈 러너,2014-09-10,18423.0,7.19,3.595,49745.0,114180.0,2014.0,7209.0,3.323484533222361,152.65847039027304,6550.57002368417,300만 미만,2014,47918,348550,1.020743107345759,True
20149951,빅 히어로,F,2015-01-21,2801949,21993119765,177572.0,빅 히어로,2014-10-24,16885.0,7.725,3.8625,47657.0,115617.0,2014.0,15680.0,3.858769132653061,165.9430855789162,6026.162503314657,300만 미만,2015,121011,988243,0.9307961202400514,True
20110896,혹성탈출: 진화의 시작,F,2011-08-17,2773794,20629757000,61791.0,혹성탈출: 진화의 시작,2011-08-03,13043.0,7.354,3.677,27216.0,88744.0,2011.0,11128.0,3.5371585190510424,212.66533772905007,4702.22374120068,300만 미만,2011,78723,599123,0.9738600663392645,True
20150622,메이즈 러너: 스코치 트라이얼,F,2015-09-16,2744413,21596946349,294254.0,메이즈 러너: 스코치 트라이얼,2015-09-09,11220.0,6.732,3.366,58819.0,117895.0,2015.0,2822.0,3.173458540042523,244.6000891265597,4088.3059510357957,300만 미만,2015,17911,126969,1.085227094383462,True
20163603,가디언즈 오브 갤럭시 VOL. 2,F,2017-05-03,2736686,23461577086,283995.0,가디언즈 오브 갤럭시 Vol. 2,2017-04-25,23387.0,7.609,3.8045,57435.0,122918.0,2017.0,13115.0,3.812619138391155,117.0174028306324,8545.737435716044,300만 미만,2017,100005,809877,0.9497341373084524,True
20080873,핸콕,F,2008-07-02,2722576,17844704000,8960.0,핸콕,2008-07-01,10447.0,6.357,3.1785,3313.0,60074.0,2008.0,10948.0,3.123492875411034,260.6084043266009,3837.1747932840076,300만 미만,2008,68392,467050,0.9534491497306816,True
20138881,나우 유 씨 미 : 마술사기단,F,2013-08-22,2718237,19146757869,75656.0,나우 유 씨 미: 마술사기단,2013-05-29,17091.0,7.326,3.663,31605.0,102903.0,2013.0,10821.0,3.6140375196377414,159.04493593119184,6287.531219683935,300만 미만,2013,78215,609485,1.0098991412447018,True
20164501,미스 페레그린과 이상한 아이들의 집,F,2016-09-28,2718158,21841214586,283366.0,미스 페레그린과 이상한 아이들의 집,2016-09-28,10607.0,6.84,3.42,57730.0,162600.0,2016.0,2289.0,3.372870249017038,256.26077118883757,3902.274996523381,300만 미만,2016,15441,112713,0.9666658423298375,True
20224662,토르: 러브 앤 썬더,F,2022-07-06,2716306,29505081721,616037.0,토르: 러브 앤 썬더,2022-07-06,8906.0,6.361,3.1805,78654.0,274971.0,2022.0,1095.0,2.9273972602739726,304.99730518751403,3278.717493537179,300만 미만,2022,6411,41893,0.9979311699307527,True
20090427,지.아이.조 : 전쟁의 서막,F,2009-08-06,2665886,19583593500,14869.0,지.아이.조: 전쟁의 서막,2009-08-03,5015.0,5.783,2.8915,7146.0,70336.0,2009.0,2689.0,2.7335440684269243,531.5824526420738,1881.1757141903292,300만 미만,2009,14701,93799,1.1175071782933486,True
20126469,브레이킹 던 part2,F,2012-11-15,2654817,18909583065,50620.0,브레이킹 던 Part 2,2012-11-13,9486.0,6.452,3.226,23799.0,98203.0,2012.0,2362.0,2.544030482641829,279.86685641998736,3573.1276393062117,300만 미만,2012,12018,81212,1.457563025911591,True
20100018,타이탄,F,2010-04-01,2643970,21799976500,18823.0,타이탄,2010-03-26,6826.0,5.924,2.962,8979.0,76175.0,2010.0,3281.0,2.711673270344407,387.3381189569294,2581.7236958059284,300만 미만,2010,17794,111110,1.0551475035229887,True
20050137,우주전쟁,F,2005-07-07,2642023,16752200690,74.0,우주전쟁,2005-06-28,9478.0,6.57,3.285,50.0,34048.0,2005.0,13793.0,3.1564199231494237,278.75321797847647,3587.4025320748533,300만 미만,2005,87073,599679,0.9520201539546072,True
20145361,미니언즈,F,2015-07-29,2627228,19009240278,211672.0,미니언즈,2015-06-17,11287.0,6.424,3.212,50959.0,135887.0,2015.0,3225.0,3.0337984496124033,232.76583680340215,4296.16310423001,300만 미만,2015,19568,136128,1.161483282143927,True
20166967,트랜스포머: 최후의 기사,F,2017-06-21,2614601,21501959228,335988.0,트랜스포머: 최후의 기사,2017-06-16,6876.0,6.063,3.0315,61810.0,174585.0,2017.0,839.0,2.3539928486293205,380.250290866783,2629.8467720313733,300만 미만,2017,3950,24160,1.2883098972517875,True
20040756,하울의 움직이는 성,F,2004-12-23,2613654,16489087817,4935.0,하울의 움직이는 성,2004-09-09,11392.0,8.386,4.193,2321.0,31658.0,2004.0,16009.0,4.112218127303392,229.42889747191012,4358.648849465155,300만 미만,2004,131665,1132447,0.8799132114952214,True
20161907,제이슨 본,F,2016-07-27,2611966,21253434663,324668.0,제이슨 본,2016-07-27,6343.0,6.384,3.192,60594.0,160438.0,2016.0,3251.0,3.519993848046755,411.7871669556992,2428.438961303478,300만 미만,2016,22887,173723,0.9844483656228632,True
20159058,도리를 찾아서,F,2016-07-06,2601761,20704149933,127380.0,도리를 찾아서,2016-06-16,12831.0,7.044,3.522,41740.0,157296.0,2016.0,5624.0,3.5376066856330013,202.77149092042708,4931.659748916215,300만 미만,2016,39791,301999,0.9539733344733039,True
20100190,드래곤 길들이기,F,2010-05-20,2593854,27340084500,10191.0,드래곤 길들이기,2010-03-18,14682.0,7.867,3.9335,4190.0,76093.0,2010.0,20142.0,3.899736868235528,176.6689824274622,5660.303162784027,300만 미만,2010,157097,1294529,0.9271612872094896,True
20136961,퍼시픽 림,F,2013-07-11,2539113,20477374512,68726.0,퍼시픽 림,2013-07-11,13764.0,6.9,3.45,29286.0,103228.0,2013.0,7911.0,3.3272026292504107,184.47493461203138,5420.790646182348,300만 미만,2013,52643,383791,1.0287145387808165,True
